
ivm667;О связи граничных значений задачи Гурса с нормальными производными третьего порядка;;:517.954;;;А. Н. Миронов, ;;;;1999
ivm668;О рекурсивном вычислении интегралов эллиптического типа;;517.583:517.962.2;;;С. Д. Симонженков, ;;;;1999
ivm669;О норме минимального линейного проектора в $C[0,\infty)$;;517.518;;;В. П. Скляров, ;;;;1999
ivm66;Весовые оценки решения анизотропно вырождающегося уравнения с граничными условиями Неймана в точках вырождения;;517.956;;;М. Р. Тимербаев, ;;;;2005
ivm670;Бифуркация периодических решений функционально-дифференциальных уравнений;;517.929;;;М. Т. Терехин, ;;;;1999
ivm671;$k$-растянутость топологических пространств и выпуклость;;517.982;;;Г. С. Тюгашов, ;;;;1999
ivm672;Полиномиальные квазирешения линейных систем дифференциально-разностных уравнений;;517.929;;;В. Б. Черепенников, ;;;;1999
ivm673;Оценка снизу приближений на полуоси целых функций дробно-рациональными специального вида;;517.518.84;;;П. А. Шулиманов, ;;;;1999
ivm674;Об интегральном уравнении, описывающем ориентационные фазовые переходы в модели Парсонса;;517.958;;;Л. Д. Эскин, ;;;;1999
ivm675;Об одном псевдопараболическом уравнении третьего порядка;;:517.954;;;В. И. Жегалов, Е. А. Уткина, ;;;;1999
ivm676;Обращение некоторых потенциалов Рисса с осциллирующими характеристиками в неэллиптическом случае;;517.983;;;В. А. Ногин, К. С. Шевченко, ;;;;1999
ivm677;Дискретно-непрерывная система уравнений свертки;;517.544;;;Ю. И. Черский, ;;;;1999
ivm678;Об эквивалентности и инвариантах линейных дифференциальных уравнений в частных производных ;;:..517.953;;;У. Д. Бекбаев, ;;;;1999
ivm679;Группа симметрии и законы сохранения в задаче оптимального управления ламинарным пограничным слоем неравновесно диссоциирующего газа;;517.9;;;Н. Г. Бильченко, К. Г. Гараев, В. А. Овчинников, ;;;;1999
ivm67;Оператор преобразования Радона целых функций многих комплексных переменных;;517.55;;;Д. Е. Ломакин, ;;;;2005
ivm680;О покрытии кругов в классе Бибербаха--Эйленберга;;517.546;;;М. Н. Гаврилюк, ;;;;1999
ivm681;Эффективное предобуславливание методом декомпозиции области для $p$-версии с иерархическим базисом. II;;519.6;;;В. Г. Корнеев, С. Енсен, ;;;;1999
ivm682;О многомерных методах интерполяции;;517.982;;;В. Л. Крепкогорский, ;;;;1999
ivm683;Новый подход к теории линейных задач для систем дифференциальных уравнений ;;517.9;;;В. С. Мокейчев, А. В. Мокейчев, ;;;;1999
ivm684;Голоморфные конформные субмерсии;;514.763;;;С. И. Окрут, ;;;;1999
ivm685;К теории уравнений смешанного типа с двумя линиями вырождения;;517.95;;;К. Б. Сабитов, А. А. Карамова, Г. Г. Шарафутдинова, ;;;;1999
ivm686;Единицы циклических групп порядков 7 и 9;;512.552.7;;;Р. Ж. Алеев, Л. В. Панина, ;;;;1999
ivm689;Оптимизация прямых и проекционных методов решения операторных уравнений;;517.968:519.6;;;Б. Г. Габдулхаев, ;;;;1999
ivm68;Дополнение к признаку Жамэ;;517.521;;;А. В. Антонова, ;;;;2005
ivm690;Аксиальные трехиндексные задачи о назначении и коммивояжера: быстрые приближенные алгоритмы и их вероятностный анализ;;519.8;;;Э. Х. Гимади, А. И. Сердюков, ;;;;1999
ivm691;Принцип максимума в негладких задачах оптимального управления ;;.517.977;;;В. А. Дыхта, О. Н. Самсонюк, ;;;;1999
ivm692;О регуляризации многокритериальной задачи целочисленного линейного программирования;;519.8;;;В. А. Емеличев, О. А. Янушкевич, ;;;;1999
ivm693;Общая теория устойчивости в линейном программировании;;519.853;;;И. И. Ерёмин, ;;;;1999
ivm694;Алгоритмы в методе центров с неполной минимизацией вспомогательной функции ;;519.853;;;Я. И. Заботин, И. Н. Даньшин, ;;;;1999
ivm695;Об одном классе $D$-интервальных функций для смешанных вариационных неравенств;;519.63;;;И. В. Коннов, ;;;;1999
ivm696;О нецелочисленных вершинах многогранника многоиндексной аксиальной задачи выбора;;519.10;;;М. К. Кравцов, Е. В. Лукшин, ;;;;1999
ivm697;Об одном способе построения параметрического синтеза для линейно-квадратичной задачи оптимального управления;;.517.977;;;Е. А. Лутковская, ;;;;1999
ivm698;О сходимости алгоритма глобального поиска в задаче выпуклой максимизации на допустимом множестве;;519.854;;;А. С. Стрекаловский, А. А. Кузнецова, ;;;;1999
ivm699;Вариационный принцип максимума в управляемых системах одномерных гиперболических уравнений;;517.977.56;;;В. А. Терлецкий, ;;;;1999
ivm69;Итерационные методы регуляризации задачи связанного псевдообращения;;517.983;;;Е. В. Архаров, ;;;;2005
ivm6;Об условиях разрешимости системы краевых задач теории высокочастотной плазмы пониженного давления;;517.958:537.525;;;В. С. Желтухин, ;;;;2005
ivm700;Оценка числа решений однородной задачи Римана на параболической римановой поверхности;;517.544;;;И. А. Бикчантаев, ;;;;2000
ivm701;Об одной задаче классификации множества управлений для параболического уравнения;;517.977.56;;;Е. В. Васильева, ;;;;2000
ivm702;О тривиальности натурального расслоения некоторых компактных однородных пространств;;519.46;;;В. В. Горбацевич, ;;;;2000
ivm703;Решение в замкнутой форме интегрального уравнения типа свертки в гиперэллиптическом случае;;517.948:517.544;;;Н. А. Дегтяренко, ;;;;2000
ivm704;О вычислении постоянных, входящих в оценки линейных форм;;511.361;;;П. Л. Иванков, ;;;;2000
ivm705;Двойственные дополнения и оболочки классов аналитических функций;;.517.54;;;И. Р. Нежметдинов, ;;;;2000
ivm706;Об устойчивости систем дифференциальных уравнений со случайными структурными изменениями;;517.929;;;А. И. Маликов, ;;;;2000
ivm707;К оценкам частных сумм рядов Фурье функций ограниченной вариации;;517.518;;;А. Ю. Попов, С. А. Теляковский, ;;;;2000
ivm708;Верхняя оценка спектрального радиуса изотонного оператора;;517.984.6:517.929;;;Л. Ф. Рахматуллина, ;;;;2000
ivm709;Решение нелинейных уравнений в аналитических полиалгебрах. I;;533.6:517.946;;;С. С. Титов, ;;;;2000
ivm70;Об использовании неявных алгоритмов метода продолжения решения при численном интегрировании динамических систем;;517.938;;;А. Н. Данилин, Е. Б. Кузнецов, В. И. Шалашилин, ;;;;2005
ivm710;Предельные распределения для ветвящихся процессов с иммиграцией;;519.21;;;А. В. Шипилева, ;;;;2000
ivm712;Устойчивость решений нелинейных почти периодических систем функционально-дифференциальных ;;517.929;;;Н. В. Алексенко, ;;;;2000
ivm713;Об аппроксимации полугрупп изометрий в гильбертовом пространстве;;517.986;;;Г. Г. Амосов, ;;;;2000
ivm714;О коэффициентах разложений по собственным функциям краевой задачи со спектральным параметром ;;517.984;;;А. М. Ахтямов, ;;;;2000
ivm715;Задача Римана на ультрагиперэллиптической поверхности;;517.544;;;И. А. Бикчантаев, ;;;;2000
ivm716;Об одном классе сильных дифференциальных моделей над счетным множеством динамических процессов ;;517.926;;;А. В. Данеев, В. А. Русанов, ;;;;2000
ivm717;Проблема Харди--Литтлвуда;;511.335;;;А. А. Жукова, ;;;;2000
ivm718;Замечание о полурешеточных конгруэнциях в упорядоченных полугруппах;;512.536;;;Н. Кехайопулу, М. Цингелис, ;;;;2000
ivm719;О топологических группах со счетным множеством монотетичных подгрупп;;.512.546.6;;;Ю. Н. Мухин, ;;;;2000
ivm71;Двуметрические пространства;;514.152;;;В. А. Кыров, ;;;;2005
ivm720;Новый подход к решению краевой задачи Гильберта для аналитической функции в многосвязной области;;517.544;;;Р. Б. Салимов, ;;;;2000
ivm721;Об оценке резольвенты дифференциального оператора второго порядка с нерегулярными граничными условиями;;.517.911;;;Ю. Т. Сильченко, ;;;;2000
ivm722;Универсальная версия обобщенных интегральных ограничений в классе конечно-аддитивных мер. II;;517.972.8;;;А. Г. Ченцов, ;;;;2000
ivm723;О некоторых признаках квазинильпотентности функциональных операторов;;517.983;;;В. И. Сумин, А. В. Чернов, ;;;;2000
ivm724;О слабом законе больших чисел в банаховых пространствах мартингального типа $p$ ;;519.214;;;О. В. Антонова, С. А. Бронникова, В. В. Давыдова, М. О. Кабрера, ;;;;2000
ivm725;Об абсолютной сходимости рядов Фурье по обобщенной системе Хаара;;517.518;;;Г. А. Акишев, С. Т. Махашев, ;;;;2000
ivm726;Об ограниченности некоторых максимальных и мультипликаторных операторов;;517.982:517.5;;;Г. В. Арутюнянц, ;;;;2000
ivm727;Теорема о единственности решения обратных задач спектрального анализа;;517.5;;;В. В. Дубровский, В. В. Глекова, ;;;;2000
ivm728;Об одной квадратурной формуле;;519.642;;;Л. Б. Ермолаева, ;;;;2000
ivm729;Принцип абсолютного экстремума для одного класса дифференциальных уравнений третьего ;;:517.954;;;В. Н. Захаров, ;;;;2000
ivm72;Формулы для нахождения степенных сумм корней систем мероморфных функций;;..517.553;;;А. М. Кытманов, З. Е. Потапова, ;;;;2005
ivm730;О деформациях алгебры Ли типа $G_2$ характеристики три;;512.554.31;;;С. А. Кириллов, М. И. Кузнецов, Н. Г. Чебочко, ;;;;2000
ivm731;К абстрактной теории приближенных методов решения линейных операторных уравнений;;517.988.8;;;Н. Б. Плещинский, ;;;;2000
ivm732;Об индексе дефекта матричных дифференциальных операторов второго порядка с быстро осциллирующими коэффициентами;;517.983;;;В. П. Серебряков, ;;;;2000
ivm733;Вырожденные сильно непрерывные группы операторов;;517.983;;;В. Е. Федоров, ;;;;2000
ivm734;К вопросу об итерационной реализации неупреждающих многозначных ;;517.972.8;;;А. Г. Ченцов, ;;;;2000
ivm735;Об асимптотической оптимальности проекционных методов;;517.988;;;Ф. К. Ахмадишина, ;;;;2000
ivm736;Полугруппы эндоморфизмов слабых $p$-гиперграфов;;519.173;;;А. В. Молчанов, ;;;;2000
ivm737;Устойчивость уравнений с запаздывающим аргументом. II;;517.929;;;Н. В. Азбелев, П. М. Симонов, ;;;;2000
ivm738;Об оценках решений дифференциально-разностных уравнений нейтрального типа;;517.929;;;В. В. Власов, ;;;;2000
ivm739;О спектре равномерной сетки из струн;;517.927;;;А. В. Комаров, О. М. Пенкин, Ю. В. Покорный, ;;;;2000
ivm73;Несимметричные приближения функций многих переменных в функциональных пространствах;;517.518;;;Б. В. Симонов, ;;;;2005
ivm740;К вопросу об асимптотическом поведении решений системы линейных функционально-дифференциальных уравнений с запаздыванием и периодическими параметрами;;517.929:517.925;;;Ж. Мунембе, ;;;;2000
ivm741;Об эллиптической краевой задаче с оператором суперпозиции в граничном условии. I;;517.956;;;А. К. Ратыни, ;;;;2000
ivm742;Непрерывная зависимость от параметров решения линейной краевой задачи;;517.929;;;Л. Ф. Рахматуллина, ;;;;2000
ivm743;Асимптотическая структура резольвенты неустойчивого уравнения ;;517.968;;;З. Б. Цалюк, ;;;;2000
ivm744;Об одной нелинейной краевой задаче с несуммируемой особенностью;;517.929;;;М. Ж. Алвеш, ;;;;2000
ivm745;О методах полудискретизации для квазилинейных уравнений с некомпактной полугруппой;;517.956;;;И. Н. Гурова, ;;;;2000
ivm746;О минимизации квадратичных функционалов с ограничениями в виде равенств;;517.988;;;С. А. Гусаренко, ;;;;2000
ivm747;Асимптотика решений одной системы разностных уравнений;;517.929.8;;;И. Л. Ойнас, З. Б. Цалюк, ;;;;2000
ivm748;Устойчивая разрешимость монотонных и аккретивных операторов;;517.988;;;Э. В. Плехова, ;;;;2000
ivm749;О представлении резольвенты интегральных уравнений Перрона--Стилтьеса ;;517.968;;;Д. Л. Федоров, ;;;;2000
ivm74;К общему случаю задачи Гурса;;517.956;;;Е. А. Уткина, ;;;;2005
ivm750;Об алгебраических свойствах множеств,не содержащих прямых;;514.17;;;Е. Г. Белоусов, В. Г. Андронов, ;;;;2000
ivm751;Условия неколеблемости решений систем дифференциальных уравнений ;;517.925;;;М. К. Бугир, ;;;;2000
ivm752;О системах универсальности в $L^p$, $1\le plt;2$;;517.518;;;М. Г. Григорян, ;;;;2000
ivm753;Асимптотическое распределение числа совпадений двумерной выборки при натуральном совмещении;;519.216;;;Л. А. Золотухина, ;;;;2000
ivm754;Пульверизационное моделирование и точечные симметрии пульверизации;;514.76:517.93;;;В. А. Игошин, ;;;;2000
ivm755;Замечание о конгруэнциях в упорядоченных полугруппах;;512.536;;;Н. Кехайопулу, М. Цингелис, ;;;;2000
ivm756;Алгебры инвариантных аффиноров однородных пространств вещественных простых групп Ли ;;.514.765;;;С. Г. Кононов, ;;;;2000
ivm757;Спектральный метод исследования устойчивости ;;517.925.51;;;Ю. А. Коняев, ;;;;2000
ivm758;К вопросу об индексе дефекта матричных дифференциальных операторов второго порядка;;517.9;;;В. П. Серебряков, ;;;;2000
ivm759;О структуре алгебр сингулярных интегральных операторов со сдвигом ;;517.9;;;Г. Ю. Виноградова, К. А. Георгиев, В. М. Деундяк, ;;;;2000
ivm75;Приближенные решения в задаче об асимптотической достижимости;;517.972;;;А. Г. Ченцов, ;;;;2005
ivm760;Интерполяция в лассе пространств Бесова и Лизоркина--Трибеля. Предельный случай $p_0=\infty$;;517.51;;;В. Л. Крепкогорский, ;;;;2000
ivm761;О прямых методах решения одного класса интегральных уравнений первого рода;;517.968:519.6;;;А. В. Ожегова, ;;;;2000
ivm762;Интегрируемая $\pi$-структура с симметричной второй ковариантной производной аффинора;;514.76;;;Г. Н. Тимофеев, ;;;;2000
ivm763;Приближение функций нескольких переменных с весом Чебышева--Эрмита;;517.518.822;;;Д. В. Алексеев, ;;;;2000
ivm764;Метод расщепления в теории регулярных и сингулярных возмущений;;517.984;;;Ю. А. Коняев, ;;;;2000
ivm765;Асимптотика функции объема множества меньших значений полинома в $\mathbb R^n$;;517.551;;;А. В. Путилина, ;;;;2000
ivm766;Определяющие соотношения обобщенных ортогональных групп над коммутативными локальными кольцами без единицы;;512.543;;;Ж. С. Сатаров, ;;;;2000
ivm767;Субоптимальное управление полулинейными эллиптическими уравнениями с фазовыми ;;.517.977;;;М. И. Сумин, ;;;;2000
ivm768;Решение нелинейных уравнений в аналитических полиалгебрах. II;;517.958:533.6;;;С. С. Титов, ;;;;2000
ivm769;Матричные линейные операды;;512.573;;;С. Н. Тронин, О. А. Копп, ;;;;2000
ivm76;Принцип инвариантности для сумм независимых случайных величин с замещениями и модели финансового рынка;;519.216;;;З. А. Еникеева, ;;;;2005
ivm770;Решение игр многих лиц с помощью градиентного метода прогнозного типа;;.517.977;;;С. В. Шпирко, ;;;;2000
ivm771;Одна задача сопряжения аналитических функций в аффинно преобразованных областях с кусочно-гладкими границами;;517.544;;;И. Т. Денисюк, ;;;;2000
ivm772;Достаточные условия устойчивости по части переменных линейных стохастических систем с последействием;;517.929.4:519.21;;;Р. И. Кадиев, ;;;;2000
ivm773;О внутренних радиусах симметричных неналегающих областей;;.517.54;;;Л. В. Ковалев, ;;;;2000
ivm774;О представлении четных чисел суммой двух нечетных простых ;;.511.216;;;И. А. Аллаков, ;;;;2000
ivm775;Краевая задача для частного вида уравнения Эйлера--Дарбу с интегральными условиями и специальными условиями сопряжения на характеристике;;517.956;;;В. Ф. Волкодавов, Е. Р. Мансурова, ;;;;2000
ivm776;О свойствах Абеля и Фабри базисных разложений аналитических функций;;517.537;;;М. М. Драгилев, ;;;;2000
ivm777;Базисный аналог $H$-функции одной и двух переменных;;517.521;;;В. А. Какичев, Нгуен Суан Тхао, ;;;;2000
ivm778;Матричные системы дифференциальных уравнений с условием квазимонотонности;;.517.977;;;А. И. Маликов, ;;;;2000
ivm779;Об оценке Шиа для величины отклонения мероморфной функции;;517.547;;;И. И. Марченко, ;;;;2000
ivm77;О необходимых условиях медленной сходимости класса методов решения обратной задачи Коши в банаховом пространстве;;517.983;;;В. В. Ключев, ;;;;2005
ivm780;Субоптимальное управление полулинейными эллиптическими уравнениями с фазовыми ограничениями, II: чувствительность, типичность регулярного принципа максимума;;517.97:517.95;;;М. И. Сумин, ;;;;2000
ivm781;Ортогональные многочлены обобщенно-четного веса;;517.518.3;;;Н. П. Фадеев, ;;;;2000
ivm782;О решении одного двумерного слабо сингулярного интегрального уравнения первого рода;;517.968:519.6;;;Е. Ф. Аюпова, ;;;;2000
ivm783;Исследование решения задачи Коши для одного сингулярно возмущенного дифференциального уравнения;;517.927;;;С. П. Зубова, ;;;;2000
ivm784;Изопериметрические экстремали поворота на двумерных связных группах Ли с инвариантными римановыми метриками;;512.812:514.754;;;А. В. Винник, С. Г. Лейко, ;;;;2000
ivm785;Коррекция полиномов Хаара, применяемых для сжатия графической информации;;517.5;;;С. К. Горлов, И. Я. Новиков, В. А. Родин, ;;;;2000
ivm786;Пульверизационное моделирование и точечно-траекторные ;;514.76:517.93;;;В. А. Игошин, ;;;;2000
ivm787;О методе усреднения для квазилинейных параболических уравнений с быстро осциллирующими коэффициентами;;519.4513.88;;;В. Б. Левенштам, ;;;;2000
ivm788;Об адельной формуле для гауссовых интегралов;;517.986;;;Э. Ю. Лернер, ;;;;2000
ivm789;Об одной геометрической интерпретации уравнения sin-Гордона;;514.753;;;Н. Е. Марюкова, ;;;;2000
ivm78;Многомерные слабосингулярные интегральные уравнения первого рода с частными операторами;;517.968:519.6;;;И. Ф. Асадуллина, ;;;;2005
ivm790;Однородные подмногообразия в четырехмерной аффинной и проективной геометрии;;514.144:514.755;;;Н. П. Можей, ;;;;2000
ivm791;О клонах полиномов над бесконечными полями;;512;;;А. П. Семигродских, ;;;;2000
ivm792;О композиционных и локальных критических формациях;;512.542;;;М. М. Сорокина, ;;;;2000
ivm793;Непрерывные функционалы и мультипликаторы степенных рядов одного ;;517.53;;;Р. Ф. Шамоян, ;;;;2000
ivm794;Алгебраические условия согласования двух метрических форм с общей ;;514.764;;;А. В. Аминова, С. В. Зуев, Д. А. Калинин, ;;;;2000
ivm795;О комплексе базовых форм слоения;;514.16;;;Т. И. Гайсин, ;;;;2000
ivm796;Вероятностное представление решения гиперболического уравнения массопереноса с конвективным членом;;517.958:519.2;;;А. Ф. Крючков, В. А. Сиренек, ;;;;2000
ivm797;Индивидуальная эргодическая теорема для сжатий в решетке $L_p(\widehat\nabla,\widehat\mu)$ Банаха--Канторовича;;517.987;;;В. И. Чилин, И. Г. Ганиев, ;;;;2000
ivm798;Меры некомпактности в исследовании неравенств;;517.12.252;;;Н. А. Ерзакова, ;;;;2000
ivm799;Асимптотические теоремы для модификаций многочленов, подобных многочленам Бернштейна;;517.51;;;Т. В. Ершова, ;;;;2000
ivm79;Группы простой экспоненты ступени 2 с восемью образующими и латинские квадраты;;.512.544;;;А. И. Долгарев, ;;;;2005
ivm7;Исследование нелинейной стационарной задачи фильтрации при наличии точечного источника;;517.958:532.546;;;О. А. Задворнов, ;;;;2005
ivm800;Преобразование Лапласа и некоммутативный вариант теоремы Пэли--Винера;;517.986;;;А. Р. Миротин, ;;;;2000
ivm801;Обобщенные кривые и необходимые условия разрывного решения пространственной вариационной задачи;;519.3;;;С. Ф. Морозов, А. В. Семенов, ;;;;2000
ivm802;Экстремальный метод решения параметрической обратной задачи для системы линейных функциональных уравнений;;519.6;;;А. В. Панюков, ;;;;2000
ivm803;Об $\varepsilon$-ядре ограниченного множества в специальном метрическом пространстве;;515.124.4;;;Е. Н. Сосов, ;;;;2000
ivm804;Об устойчивости управления по параметру;;517.938;;;М. Т. Терехин, ;;;;2000
ivm805;Групповой анализ уравнений динамики неньютоновской жидкости;;517.958;;;С. Л. Тонконог, ;;;;2000
ivm806;Об отсутствии устойчивости интерполирования по собственным функциям задачи Штурма--Лиувилля;;517.51;;;А. Ю. Трынин, ;;;;2000
ivm807;Сведение решения внутренней обратной краевой задачи к интегральному уравнению в случае угловых точек на искомом и на известном контурах;;517.544;;;Е. А. Широкова, ;;;;2000
ivm808;Поворотно-конформные преобразования в плоскости Лобачевского;;514.7;;;С. Г. Лейко, А. В. Винник, ;;;;2000
ivm809;Степенная задача Римана с постоянными показателями для двоякопериодических ;;517.544;;;Е. П. Аксентьева, ;;;;2000
ivm80;Линейные преобразования представляющих и абсолютно-представляющих систем;;517.537;;;Ю. Ф. Коробейник, ;;;;2005
ivm810;К вопросу об устойчивости по неавтономному первому приближению;;517.925;;;А. Ю. Александров, ;;;;2000
ivm811;Интеграл Стильтьеса по фрактальному контуру и некоторые его приложения;;517.544;;;Б. А. Кац, ;;;;2000
ivm812;О свойствах обобщенных систем разложения, подобных ортогональным;;517.518517.982;;;Т. П. Лукашенко, ;;;;2000
ivm813;Об Экстремальных задачах в классах целых функций, ограниченных на вещественной оси;;517.538;;;Ф. Г. Насибов, ;;;;2000
ivm814;Комплексные потенциалы с логарифмическими особенностями в ядрах ;;517.958:539.3;;;Н. Б. Плещинский, А. А. Гусенкова, ;;;;2000
ivm815;Обобщенные свертки $H$-преобразований;;.517.444;;;В. А. Какичев, Нгуен Суан Тхао, ;;;;2000
ivm816;Свойства функции Грина третьей смешанной задачи для параболического уравнения в нецилиндрической области;;517.956;;;В. И. Ушаков, М. В. Иванова, ;;;;2000
ivm817;Экономичные итерационные схемы реализации метода конечных элементов для стационарных краевых задач математической физики;;519.63;;;В. Н. Абрашин, А. А. Егоров, Н. Г. Жадаева, ;;;;2000
ivm818;Теорема о единственности решения одной задачи теории совместного движения русловых и подземных вод;;519.6;;;Л. Л. Глазырина, М. Ф. Павлова, ;;;;2000
ivm819;Границы устойчивости разностных схем;;519.63;;;А. В. Гулин, А. В. Шередина, ;;;;2000
ivm81;Об усреднении слабо-нелинейных параболических операторов в перфорированном цилиндре;;517.95;;;О. А. Матевосян, И. В. Филимонова, ;;;;2005
ivm820;О нелинейном интегральном уравнении первого рода;;517.968;;;А. М. Денисов, А. Лоренци, ;;;;2000
ivm823;Кососимметрические итерационные методы решения стационарных задач конвекции-диффузии;;519.6;;;Л. А. Крукиер, Л. Г. Чикина, ;;;;2000
ivm824;Конечноэлементная аппроксимация в весовых пространствах Соболева;;519.652;;;М. Р. Тимербаев, ;;;;2000
ivm825;Исследование положительных по кривизне решений системы уравнений равновесия замкнутой цилиндрической оболочки;;519.68;;;Р. Р. Шагидуллин, ;;;;2000
ivm826;Итерационный метод решения линейных задач оптимального управления с терминальными ограничениями;;.517.977;;;Е. В. Аксенюшкина, ;;;;2000
ivm827;К поиску равновесных управлений в дифференциальной игре $m$ лиц;;.517.977;;;О. О. Васильева, О. В. Васильев, ;;;;2000
ivm828;Аппроксимационный алгоритм для задачи размещения на максимум с ограниченными объемами производств и поставок;;519.712;;;И. П. Вознюк, ;;;;2000
ivm829;О разрешимости многоиндексной аксиальной задачи о назначениях на одноциклических подстановках;;519.8;;;Э. Х. Гимади, Н. М. Кайран, А. И. Сердюков, ;;;;2000
ivm82;Предельное поведение обобщенных сумм Валле-Пуссена кратных рядов Фурье;;517.518;;;А. Д. Нахман, ;;;;2005
ivm830;Квазиустойчивость векторной нелинейной траекторной задачи с паретовским принципом оптимальности;;519.10;;;В. А. Емеличев, Ю. В. Степанишина, ;;;;2000
ivm831;Об устойчивости алгоритмов безусловной минимизации псевдовыпуклых функций;;519.853;;;И. Я. Заботин, ;;;;2000
ivm832;Об одной модификации метода сдвига штрафов для задач нелинейного программирования;;519.68;;;Я. И. Заботин, И. А. Фукин, ;;;;2000
ivm833;Приближенные методы для прямо-двойственных вариационных неравенств смешанного типа;;519.6:519.853;;;И. В. Коннов, ;;;;2000
ivm834;Метод итеративной регуляризации второго порядка для выпуклых задач условной минимизации;;517.988.68:519.85;;;И. П. Рязанцева, ;;;;2000
ivm835;Методы нелокального улучшения допустимых управлений в линейных задачах с запаздыванием;;.517.977;;;В. А. Срочко, Е. И. Пудалова, ;;;;2000
ivm836;О числе $r$-нецелочисленных вершин многогранника трехиндексной аксиальной задачи выбора;;519.10;;;М. К. Кравцов, В. М. Кравцов, Е. В. Лукшин, ;;;;2000
ivm837;Об алгебре многомерных интегральных операторов с однородными ядрами с переменными коэффициентами;;517.9;;;О. Г. Авсянкин, Н. К. Карапетянц, ;;;;2001
ivm838;О спинорном формализме при $n=6$;;514.796;;;К. В. Андреев, ;;;;2001
ivm839;Оптимальные проекционные методы решения одного класса интегродифференциальных уравнений;;517.968:519.6;;;Б. Г. Габдулхаев, М. И. Закиев, И. П. Семенов, ;;;;2001
ivm83;Зависимость асимптотики старших собственных значений усеченной континуальной свертки от скорости достижения максимума символом;;517.983;;;А. Ю. Новосельцев, И. Б. Симоненко, ;;;;2005
ivm840;Топологическая характеристика множества решений фредгольмовых уравнений с $f$-компактно ;;517.948;;;В. Г. Звягин, В. Т. Дмитриенко, З. Кухарски, ;;;;2001
ivm841;Оценка погрешности тригонометрического интерполирования функций;;517.512.6;;;А. А. Кельзон, ;;;;2001
ivm842;О конциркулярных тензорных полях и геодезических отображениях псевдоримановых пространств;;514.76;;;И. Г. Шандра, ;;;;2001
ivm843;Сеточная аппроксимация волнового уравнения, сингулярно возмущенного по пространственной переменной;;519.633;;;Г. И. Шишкин, ;;;;2001
ivm845;Оптимизация полулинейных гиперболических систем с гладкими граничными управлениями;;.517.977;;;А. В. Аргучинцев, О. А. Крутикова, ;;;;2001
ivm846;Полиадические аналоги теорем Кэли и Биркгофа;;...512.548;;;А. М. Гальмак, ;;;;2001
ivm847;Принцип максимума в негладких задачах оптимального импульсного управления с многоточечными фазоограничениями;;.517.977;;;В. А. Дыхта, О. Н. Самсонюк, ;;;;2001
ivm848;О параметрическом представлении композиционных множителей в теореме о факторизации;;517.544;;;В. В. Кожевников, ;;;;2001
ivm849;О необходимых условиях квалифицированной сходимости методов решения линейных некорректных задач;;517.988;;;М. Ю. Кокурин, Н. А. Юсупова, ;;;;2001
ivm84;О коэрцитивности выпуклых функционалов;;517.988;;;В. Я. Прудников, ;;;;2005
ivm850;О теории разрывных решений вариационных задач в классе обобщенных кривых;;517.972;;;С. Ф. Морозов, А. В. Семенов, ;;;;2001
ivm851;Об одном определении целых функций экспоненциального типа на однородных многообразиях;;517.518;;;С. С. Платонов, ;;;;2001
ivm852;Оценки коэффициентов Фурье--Хаара для функций двух переменных ;;517.518;;;С. Ю. Галкина, ;;;;2001
ivm853;Базисный аналог обобщенной $H$-функции;;517.521;;;Нгуен Суан Тхао, ;;;;2001
ivm854;О свертках, индуцированных автоморфизмами линейной структуры алгебры;;517.982;;;В. Г. Чернов, ;;;;2001
ivm855;Функция Бесселя на конечном поле;;517.584;;;С. П. Хэкало, ;;;;2001
ivm856;О структурных константах алгебры октав. Уравнение Клиффорда;;514.763;;;К. В. Андреев, ;;;;2001
ivm857;Препятствие к интегрируемости инфинитезимальной деформации $k$-дуальной структуры;;514.763;;;А. В. Бояршинова, ;;;;2001
ivm858;Теорема об $\alpha$-распределении для нормальных многообразий киллингова типа;;514.76;;;Е. С. Волкова, ;;;;2001
ivm859;О подвижных пространствах Вейля с разложимым линейным элементом;;514.764.352;;;О. С. Германов, ;;;;2001
ivm85;Тотальные и ко-тотальные степени перечислимости;;.517.977;;;Б. Я. Солон, ;;;;2005
ivm860;О нормальных уравнениях аффинно-однородных выпуклых поверхностей пространства $\mathbb R^3$;;515.17;;;Р. Н. Гузеев, А. В. Лобода, ;;;;2001
ivm861;О геодезическом потоке на сферическом касательном расслоении двумерного многообразия с метрикой Сасаки;;514.762;;;С. Г. Лейко, ;;;;2001
ivm862;Поверхности с плоскими линиями кривизны в пространстве Лобачевского;;514.753;;;Л. А. Масальцев, ;;;;2001
ivm863;О геометрии псевдопотенциалов эволюционного ;;514.763;;;К. В. Семенов, ;;;;2001
ivm864;О непрерывности и связности метрической $\delta$-проекции в равномерно выпуклом геодезическом пространстве;;515.124.4:514.774;;;Е. Н. Сосов, ;;;;2001
ivm865;Линейные связности на распределениях конформного пространства;;514.756.2;;;А. В. Столяров, ;;;;2001
ivm866;Резные гиперповерхности в евклидовом пространстве;;514.75;;;М. А. Чешкова, ;;;;2001
ivm867;Теорема об общих соотношениях для тензора второго ранга в четырехмерном ;;514.743:514.13;;;И. П. Денисова, ;;;;2001
ivm868;Горизонтальные лифты тензорных полей на сечения тензорного расслоения;;514.763;;;А. Магден, А. А. Салимов, ;;;;2001
